iter	RMSE
127	0.01761243291
128	0.01755872445
129	0.01750107984
130	0.01745159288
131	0.01739614029
132	0.01734562323
133	0.01730373798
134	0.0172658107
135	0.01721944964
136	0.01718651085
137	0.0171471081
138	0.01709214229
139	0.01704677996
140	0.01701462924
141	0.01698879909
142	0.01694371314
143	0.01690438073
144	0.01686877376
145	0.01682210665
146	0.01677307155
147	0.01672702984
148	0.01669844418
149	0.01666403107
150	0.01662869215
151	0.01659432275
152	0.01655055117
153	0.01651484905
154	0.01647975343
155	0.01644521268
156	0.01642134735
157	0.01638158115
158	0.01634998526
159	0.01632214908
160	0.01629870291
161	0.01626682029
162	0.01623298186
163	0.01620853189
164	0.01617363711
165	0.01615956056
166	0.01613452249
167	0.01610009796
168	0.01608556635
169	0.01606135904
170	0.01604118401
171	0.01602475684
172	0.01600064732
173	0.01597293153
174	0.01594324029
175	0.0159141372
176	0.01588915341
177	0.01585939142
178	0.0158408045
179	0.01582618319
180	0.015804623
181	0.01577929527
182	0.01576403129
183	0.01574905692
184	0.01572644404
185	0.01570071168
186	0.0156820946
187	0.0156661986
188	0.01565007361
189	0.01563591678
190	0.0156259888
191	0.01560325157
192	0.01557800362
193	0.01555969144
194	0.01553620987
195	0.0155192974
196	0.01549798259
197	0.01548015838
198	0.01545785008
199	0.01544141202
200	0.01541647252
201	0.01540361677
202	0.0153835665
203	0.01536579228
204	0.01534922347
205	0.01533637703
206	0.01532398859
207	0.01530571516
208	0.01528380082
209	0.01526919417
210	0.01524891925
211	0.01523525046
212	0.01521196598
213	0.01519648859
214	0.01518653384
215	0.01517557951
216	0.0151631969
217	0.01514642155
218	0.01513657234
219	0.01512479364
220	0.01511001204
221	0.01509571901
222	0.01508393344
223	0.01506982169
224	0.01505537509
225	0.01504226961
226	0.01502834611
227	0.01501949494
228	0.01500702811
229	0.01499757714
230	0.01498635734
231	0.01497732089
232	0.01496529485
233	0.01495267506
234	0.01493912517
235	0.01492621829
236	0.01491643616
237	0.01490145425
238	0.01488409992
239	0.01487499086
240	0.01486509489
241	0.01484998625
242	0.01483723503
243	0.01482640951
244	0.01481206632
245	0.01480332332
246	0.01479294474
247	0.01478439096
248	0.01477173166
249	0.01475697873
250	0.01474645653
251	0.0147343164
252	0.01472018193
253	0.01470743018
254	0.01469537472
255	0.01468075349
256	0.01466655394
257	0.01465343972
258	0.01464109934
259	0.01463340604
260	0.01462395422
261	0.01460595366
262	0.01459714701
263	0.01458413177
264	0.01457133083
265	0.01456342125
266	0.01455542824
267	0.01454494313
268	0.01453424902
269	0.01452578028
270	0.0145157291
271	0.01450672534
272	0.01449872404
273	0.01448932425
274	0.01447950744
275	0.01446665249
276	0.0144590401
277	0.01444532021
278	0.01443470071
279	0.01442368359
280	0.01441875006
281	0.01440303526
282	0.01439284862
283	0.01437883193
284	0.01437159426
285	0.01436141751
286	0.01435110835
287	0.01434048266
288	0.01432599532
289	0.0143179014
290	0.01430867323
291	0.01429588392
292	0.01428644756
293	0.01427637886
294	0.01427090673
295	0.01426298284
296	0.01425664659
297	0.01424494298
298	0.01423395323
299	0.01422398038
300	0.01421365281
301	0.01420674941
302	0.01419846693
303	0.01419134979
304	0.01418548146
305	0.01417573197
306	0.01416523713
307	0.01414878773
308	0.01413542376
309	0.01412396105
310	0.01411694508
311	0.01410808821
312	0.01409884622
313	0.01409390724
314	0.01408406572
315	0.01407053808
316	0.01406238346
317	0.01405268349
318	0.01403690661
319	0.01402650811
320	0.01401698992
321	0.01400820629
322	0.01400019411
323	0.01399302595
324	0.01398465805
325	0.01397644968
326	0.01397021325
327	0.01396090753
328	0.01395349051
329	0.01394694246
330	0.01394081947
331	0.01393613854
332	0.01392470835
333	0.01391498001
334	0.01390776454
335	0.01390359679
336	0.01389325361
337	0.01388472758
338	0.01387517908
339	0.01387279969
340	0.0138667009
341	0.01385731783
342	0.01385009101
343	0.01384578577
344	0.01383933833
345	0.01383007926
346	0.01382123605
347	0.01381068471
348	0.01379472464
349	0.0137877243
350	0.01378171276
351	0.01376900759
352	0.01375931284
353	0.01375476557
354	0.01374788261
355	0.01373410457
356	0.01372205348
357	0.01370831207
358	0.01369915628
359	0.01368952443
360	0.01368386178
361	0.01367124961
362	0.01366056224
363	0.01365182632
364	0.0136460675
365	0.01363722033
366	0.01363432766
367	0.01362875887
368	0.01361810849
369	0.01360809021
370	0.01359919095
371	0.01359470919
372	0.01359136563
373	0.01358277058
374	0.01357666694
375	0.01357154246
376	0.01356396311
377	0.01355843997
378	0.01355682327
379	0.0135483227
380	0.01353893311
381	0.01352956738
382	0.01352287494
383	0.01351342284
384	0.01351109749
385	0.01350866718
386	0.01350194967
387	0.01349586421
388	0.01348583747
389	0.0134740986
390	0.01346382479
391	0.01345893382
392	0.01344923305
393	0.01344324972
394	0.01343678844
395	0.01343356452
396	0.01342764902
397	0.01342043281
398	0.01341448605
399	0.01340605744
400	0.01339904167
401	0.01339258351
402	0.01338782766
403	0.0133812983
404	0.0133784987
405	0.01337041006
406	0.01336321333
407	0.01335581638
408	0.01335210791
409	0.01334435127
410	0.01333646674
411	0.01333199334
412	0.01332798903
413	0.01332112971
414	0.01331226257
415	0.01330590053
416	0.01330054864
417	0.01329719836
418	0.01329085045
419	0.01328243905
420	0.01327554615
421	0.01327129445
422	0.01326337763
423	0.0132610253
424	0.01325552167
425	0.01324833222
426	0.01324470999
427	0.0132412048
428	0.01323472655
429	0.01323116051
430	0.0132220225
431	0.01321454128
432	0.01320680037
433	0.01319982799
434	0.01319262083
435	0.01318837936
436	0.01318646928
437	0.01318467693
438	0.01317741615
439	0.01317332449
440	0.01316726393
441	0.01316484536
442	0.01315804781
443	0.01315216165
444	0.01315014568
445	0.01314431122
446	0.01314134636
447	0.01313853752
448	0.01313280824
449	0.01312330818
450	0.01311501043
451	0.01310781554
452	0.01310309853
453	0.01309573053
454	0.01309320525
455	0.01308541638
456	0.0130853708
457	0.0130815171
458	0.01307420053
459	0.01306860605
460	0.01306182866
461	0.01305524404
462	0.01304921379
463	0.0130444427
464	0.01303723987
465	0.01303049098
466	0.01302935448
467	0.01302272432
468	0.01301598396
469	0.01301047293
470	0.01300307327
471	0.01299699598
472	0.01298917259
473	0.01298502642
474	0.01298379963
475	0.01297742264
476	0.01297497278
477	0.01297381402
478	0.01296990098
479	0.01296498477
480	0.01295722132
481	0.01295253066
482	0.01295144297
483	0.01294909123
484	0.01294480667
485	0.01293963635
486	0.0129331216
487	0.01292986677
488	0.01292663087
489	0.01292430621
490	0.01292110476
491	0.01291581721
492	0.01291052756
493	0.01290547067
494	0.01290075414
495	0.01289753873
496	0.01289211235
497	0.01289028636
498	0.01288089127
499	0.01287710643
500	0.01287496094
501	0.01287082467
502	0.01286497097
503	0.01286029991
504	0.01285601183
505	0.01285210323
506	0.01285032322
507	0.01284708132
508	0.01284264157
509	0.01283762828
510	0.01283266943
511	0.01282772749
512	0.01282601558
513	0.01282333043
514	0.01282085853
515	0.01281569457
516	0.01281014613
517	0.01280814446
518	0.01280347753
519	0.01279977065
520	0.01279896841
521	0.01279643763
522	0.01279078411
523	0.01278430336
524	0.01277681944
525	0.01277540002
526	0.01277442506
527	0.01277157627
528	0.01277009177
529	0.01276727519
530	0.01276437103
531	0.01275981525
532	0.01275734017
533	0.01275103834
534	0.01274861241
535	0.01274299103
536	0.01274046295
537	0.01273616626
538	0.01273030321
539	0.01272732288
540	0.01272467798
541	0.01271839473
542	0.01271616121
543	0.01271073298
544	0.01270596302
545	0.01270457967
546	0.01270114232
547	0.01269710242
548	0.01269278473
549	0.01268905054
550	0.01268441916
551	0.01268102366
552	0.01268011882
553	0.01267765644
554	0.01267455012
555	0.01266989808
556	0.01266717861
557	0.01266204307
558	0.01266045955
559	0.0126583529
560	0.01265016415
561	0.01264881674
562	0.01264467306
563	0.01263925555
564	0.01263642243
565	0.01263232725
566	0.01262821022
567	0.0126243239
568	0.01262161957
569	0.01261972639
570	0.01261497908
571	0.01260822798
572	0.01260400933
573	0.01260159619
574	0.01259807987
575	0.01259457665
576	0.01259132994
577	0.01258305808
578	0.0125804345
579	0.01257723547
580	0.01257102742
581	0.01256747621
582	0.01256265873
583	0.01255809717
584	0.01255020396
585	0.01254657607
586	0.01254181245
587	0.01253716262
588	0.01253294466
589	0.012526937
590	0.01252543692
591	0.01252146667
592	0.01252056222
593	0.01251652054
594	0.01251305522
595	0.01251130165
596	0.0125037534
597	0.01250263862
598	0.01249961031
599	0.01249565946
600	0.01249274927
601	0.01248983819
602	0.01248275395
603	0.01247805395
604	0.01247723395
605	0.01247500413
606	0.01247097773
607	0.01246997284
608	0.01246661025
609	0.01246295222
610	0.01245796496
611	0.01245014051
612	0.01244800488
613	0.01244705476
614	0.01244622586
615	0.01244313402
616	0.01244212177
617	0.01243924863
618	0.01243329823
619	0.01242877473
620	0.01242476703
621	0.01242306176
622	0.01241738825
623	0.01241474129
624	0.0124109036
625	0.01240439868
626	0.01239724976
627	0.01239484651
628	0.01239189054
629	0.01239026148
630	0.01238926767
631	0.0123833573
632	0.01238024999
633	0.01237750997
634	0.01237286555
635	0.01237208429
636	0.01236983554
637	0.01236418974
638	0.01236313988
639	0.01236067472
640	0.01235725652
641	0.0123547464
642	0.01235405761
643	0.01235109904
644	0.01234732729
645	0.01233734901
646	0.01233606935
647	0.01233113755
648	0.01232526786
649	0.01232462004
650	0.01232204848
651	0.01231816667
652	0.01231693225
653	0.01231295099
654	0.01231051501
655	0.01230788239
656	0.01230438951
657	0.01230208258
658	0.01229707467
659	0.01229337519
660	0.01229007607
661	0.01228335711
662	0.01227993713
663	0.01227842694
664	0.01227665358
665	0.01227403875
666	0.01227149924
667	0.01227061433
668	0.01226781612
669	0.0122645831
670	0.01226406046
671	0.01226239473
672	0.01226188621
673	0.01226035033
674	0.01225497394
675	0.01224853492
676	0.01224650615
677	0.01224433918
678	0.01224140275
679	0.01223916989
680	0.01223541849
681	0.01223226828
682	0.01222788308
683	0.01222278337
684	0.01221634113
685	0.01221394489
686	0.01221072517
687	0.01220951235
688	0.01220666736
689	0.01220552423
690	0.01220369499
691	0.01219993821
692	0.01219877594
693	0.01219768634
694	0.01219513767
695	0.01219048334
696	0.01218944542
697	0.01218723293
698	0.01218524597
699	0.01218085539
700	0.01217887071
701	0.01217701439
702	0.0121749372
703	0.01216946063
704	0.01216404058
705	0.01215929213
706	0.01215835016
707	0.01215395075
708	0.01215149735
709	0.01215059229
710	0.01214575684
711	0.01214174443
712	0.0121403604
713	0.0121394997
714	0.01213876129
715	0.01213244439
716	0.0121293178
717	0.01212575008
718	0.01212495365
719	0.01212309242
720	0.01211888878
721	0.01211493247
722	0.0121092995
723	0.01210302083
724	0.01210017227
725	0.01209962649
726	0.01209767365
727	0.01209663345
728	0.01209189071
729	0.01209132228
730	0.01208935436
731	0.01208758205
732	0.01208406488
733	0.0120817246
734	0.01207696594
735	0.01207642968
736	0.01207426738
737	0.01206923749
738	0.01206734991
739	0.01206677577
740	0.01206520678
741	0.01206322752
742	0.01205868161
743	0.01205383637
744	0.01204812146
745	0.01204272377
746	0.01203957331
747	0.01203533721
748	0.01203166758
749	0.01202675817
750	0.01202415692
751	0.01202120459
752	0.01202054271
753	0.01202004281
754	0.01201546279
755	0.01201388853
756	0.01201240666
757	0.01200872787
758	0.01200818896
759	0.01200575394
760	0.0120043549
761	0.01200213667
762	0.0119993715
763	0.01199780484
764	0.01199537329
765	0.01199361872
766	0.01199166164
767	0.01198840092
768	0.01198813977
769	0.01198249791
770	0.01198085083
771	0.01197688022
772	0.01197439241
773	0.01197244924
774	0.01197156085
775	0.01196804191
776	0.0119670927
777	0.01196355435
778	0.01196000128
779	0.01195905958
780	0.01195707082
781	0.01195297633
782	0.01195111885
783	0.01194976473
784	0.01194601899
785	0.01194314987
786	0.01193922523
787	0.01193838171
788	0.01193625548
789	0.01193315516
790	0.01193241045
791	0.01192826088
792	0.01192684622
793	0.01192386659
794	0.01191978601
795	0.01191755711
796	0.01191265673
797	0.01191116753
798	0.01190818266
799	0.01190620082
800	0.01190477108
801	0.01190246612
802	0.01190207235
803	0.01190137694
804	0.01189898068
805	0.01189769252
806	0.01189472332
807	0.01189230174
808	0.01189107542
809	0.01188668422
810	0.01188602772
811	0.01188071699
812	0.01187911538
813	0.01187683903
814	0.01187268445
815	0.01187034733
816	0.01186741505
817	0.01186490788
818	0.01186216155
819	0.01185960101
820	0.01185745374
821	0.01185352931
822	0.01185132303
823	0.0118499444
824	0.01184772093
825	0.01184530718
826	0.01184224293
827	0.01184046062
828	0.01183959912
829	0.01183796501
830	0.01183338887
831	0.01183175369
832	0.01182943429
833	0.01182660975
834	0.01182393873
835	0.01182148356
836	0.01181958003
837	0.01181748084
838	0.01181641029
839	0.0118144918
840	0.01181282757
841	0.01180938372
842	0.0118057934
843	0.01180396302
844	0.01180116487
845	0.01179917023
846	0.01179675584
847	0.01179417089
848	0.01178931075
849	0.01178680121
850	0.01178477474
851	0.01178329967
852	0.01178177435
853	0.01178020156
854	0.01177696222
855	0.01177516443
856	0.01177326122
857	0.01177166895
858	0.0117698449
859	0.01176716483
860	0.01176515292
861	0.01176088667
862	0.01175907958
863	0.01175662273
864	0.01175494339
865	0.01175344688
866	0.01175084532
867	0.0117493089
868	0.01174745561
869	0.01174570802
870	0.01174222327
871	0.01173854407
872	0.0117366461
873	0.01173452112
874	0.01173094613
875	0.01172777809
876	0.01172561901
877	0.01172291735
878	0.01172139348
879	0.01171877339
880	0.01171737005
881	0.01171459867
882	0.01170829183
883	0.01170675844
884	0.01170475987
885	0.01170174123
886	0.01169941051
887	0.01169794162
888	0.01169664981
889	0.01169499768
890	0.01169324457
891	0.01168864199
892	0.01168605284
893	0.01168399491
894	0.01168069821
895	0.01167824093
896	0.01167553693
897	0.01167270618
898	0.01166874083
899	0.01166506019
900	0.01166363498
901	0.01166117888
902	0.01165907251
903	0.01165811326
904	0.0116548086
905	0.01165238673
906	0.01165065235
907	0.01164739949
908	0.01164467985
909	0.0116395675
910	0.01163697153
911	0.01163485017
912	0.01163134945
913	0.01162995329
914	0.01162568902
915	0.01162414493
916	0.01162374043
917	0.01162267343
918	0.01161710263
919	0.01161474956
920	0.01161071183
921	0.01160794446
922	0.01160605927
923	0.01160337727
924	0.01160151201
925	0.0116014978
926	0.0115988996
927	0.01159670081
928	0.01159420222
929	0.01159193974
930	0.01159039015
931	0.011589093
932	0.01158722894
933	0.01158479692
934	0.01158332994
935	0.01158110306
936	0.01157960844
937	0.01157922822
938	0.0115776421
939	0.01157577767
940	0.01157429159
941	0.01157278193
942	0.01156927099
943	0.0115641168
944	0.01156280929
945	0.01156193944
946	0.01156038759
947	0.01156034983
948	0.01155893667
949	0.01155660295
950	0.01155262828
951	0.01154772473
952	0.01154599992
953	0.01154249461
954	0.0115409282
955	0.01153875587
956	0.01153843216
957	0.01153781264
958	0.01153480777
959	0.01153346315
960	0.01153340252
961	0.01152819872
962	0.01152816367
963	0.01152458357
964	0.01152248867
965	0.011518816
966	0.01151761765
967	0.01151676942
968	0.01151408988
969	0.01151252455
970	0.0115112082
971	0.01150753909
972	0.01150693975
973	0.01150229446
974	0.01149497598
975	0.01149257082
976	0.01148757891
977	0.01148340428
978	0.01148203016
979	0.01147952817
980	0.011476918
981	0.01147472114
982	0.01147173008
983	0.01147037384
984	0.01146562924
985	0.01146526466
986	0.01146377246
987	0.011461757
988	0.0114597753
989	0.01145769845
990	0.01145701536
991	0.01145582727
992	0.01144960341
993	0.01144844308
994	0.01144362934
995	0.01144238505
996	0.01144143093
997	0.01144017148
998	0.01143886328
999	0.01143425545
1000	0.0114302826
1001	0.01142578363
1002	0.01142473777
1003	0.0114222028
1004	0.01142107756
1005	0.01141719969
1006	0.01141647592
1007	0.01141540313
1008	0.01141293036
1009	0.01141136594
1010	0.011410392
1011	0.01140920837
1012	0.0114068442
1013	0.01140316198
1014	0.01139990108
1015	0.01139727753
1016	0.01139496592
1017	0.01139334626
1018	0.01139248561
1019	0.01138917867
1020	0.01138499368
1021	0.01138477152
1022	0.01138311312
1023	0.01138140781
1024	0.01138028633
1025	0.01137894274
1026	0.01137653585
1027	0.01137548779
1028	0.01137344852
1029	0.01137147692
1030	0.01136987053
1031	0.01136733419
1032	0.01136467532
1033	0.01136182167
1034	0.01135909619
1035	0.01135906368
1036	0.01135472963
1037	0.01135282019
1038	0.01135204219
1039	0.01134995024
1040	0.01134563962
1041	0.01134348066
1042	0.01133768116
1043	0.01133539202
1044	0.01133264387
1045	0.01133082996
1046	0.01133065196
1047	0.01133048307
1048	0.01132873056
1049	0.01132750164
1050	0.01132668882
1051	0.01132594663
1052	0.01132181404
1053	0.01131957985
1054	0.01131694554
1055	0.01131285895
1056	0.01131080735
1057	0.01130903413
1058	0.01130802839
1059	0.01130723438
1060	0.01130606028
1061	0.01130480156
1062	0.01130251997
1063	0.01130112275
1064	0.01129475903
1065	0.01129107268
1066	0.01129032356
1067	0.01128796189
1068	0.01128393441
1069	0.0112816528
1070	0.01127734579
1071	0.01127399302
1072	0.01127367041
1073	0.01127096804
1074	0.01126947895
1075	0.01126825012
1076	0.01126722367
1077	0.01126383059
1078	0.01126144468
1079	0.01126014313
1080	0.01125811415
1081	0.01125460275
1082	0.01125267186
1083	0.01125074625
1084	0.01124870257
1085	0.0112475255
1086	0.01124700657
1087	0.01124486107
1088	0.01124148105
1089	0.01123918338
1090	0.01123727081
1091	0.01123322155
1092	0.01123221058
1093	0.01123078129
1094	0.01122618005
1095	0.01122543089
1096	0.01122474872
1097	0.01122365114
1098	0.01122260644
1099	0.01122115006
1100	0.01122056779
1101	0.01121875554
1102	0.01121489392
1103	0.01121112932
1104	0.01120929701
1105	0.01120707584
1106	0.01120416132
1107	0.01120205036
1108	0.01120116518
1109	0.01119964209
1110	0.01119894153
1111	0.01119791436
1112	0.01119618
1113	0.01119533297
1114	0.01119347821
1115	0.01119235851
1116	0.01119164249
1117	0.01118912836
1118	0.01118709686
1119	0.01118642746
1120	0.0111827805
1121	0.0111784367
1122	0.01117755735
1123	0.01117545733
1124	0.01117429759
1125	0.01117302089
1126	0.01117203594
1127	0.01117108453
1128	0.01116964584
1129	0.01116854678
1130	0.01116790898
1131	0.01116642665
1132	0.0111643146
1133	0.01116340501
1134	0.01116318649
1135	0.01116155389
1136	0.01115907985
1137	0.01115752487
1138	0.01115642264
1139	0.01115543027
1140	0.01115446153
1141	0.01115350574
1142	0.01115333592
1143	0.01115164428
1144	0.01115063608
1145	0.01114911012
1146	0.01114418056
1147	0.01114289757
1148	0.0111396874
1149	0.01113816242
1150	0.01113648887
1151	0.01113402753
1152	0.01113140453
1153	0.01113020919
1154	0.01112819163
1155	0.01112531197
1156	0.01112430813
1157	0.01112224483
1158	0.01112059096
1159	0.01111802582
1160	0.0111151437
1161	0.011113477
1162	0.01111176955
1163	0.01111114609
1164	0.01111029292
1165	0.01110790362
1166	0.01110646738
1167	0.01110525746
1168	0.01110455641
1169	0.01110193096
1170	0.01109730916
1171	0.01109543234
1172	0.01109240999
1173	0.01108957173
1174	0.01108761442
1175	0.01108568221
1176	0.01108445739
1177	0.0110830316
1178	0.01108160442
1179	0.01107835601
1180	0.01107750676
1181	0.01107526734
1182	0.01107334142
1183	0.01107252113
1184	0.01106992798
1185	0.01106896386
1186	0.01106800522
1187	0.0110678459
1188	0.01106623621
1189	0.01106542018
1190	0.01106291814
1191	0.0110612206
1192	0.01105935756
1193	0.01105791716
1194	0.01105630404
1195	0.01105468607
1196	0.01105168528
1197	0.01105063585
1198	0.01104909186
1199	0.01104751326
1200	0.011043249
1201	0.01104304428
1202	0.01104112976
1203	0.01104067169
1204	0.01103738962
1205	0.01103485139
1206	0.0110323921
1207	0.01103110586
1208	0.01102936948
1209	0.01102755741
1210	0.01102431886
1211	0.01102261291
1212	0.01102161539
1213	0.0110203686
1214	0.01101726449
1215	0.01101576284
1216	0.01101365137
1217	0.01101275822
1218	0.01101197684
1219	0.01101087906
1220	0.01101049723
1221	0.01100812736
1222	0.01100607207
1223	0.01100525644
1224	0.01100404893
1225	0.01100325886
1226	0.01100108127
1227	0.01099910383
1228	0.01099798859
1229	0.01099603889
1230	0.0109937047
1231	0.0109920816
1232	0.01099041378
1233	0.01098988033
1234	0.01098865179
1235	0.01098691878
1236	0.01098489598
1237	0.01098270933
1238	0.01097972538
1239	0.01097686381
1240	0.01097611331
1241	0.01097422621
1242	0.01097230292
1243	0.01096990539
1244	0.01096868561
1245	0.01096731518
1246	0.01096716348
1247	0.01096530053
1248	0.01096510495
1249	0.01096483725
1250	0.01096312048
1251	0.01096220128
1252	0.01096088873
1253	0.01095863227
1254	0.01095788741
1255	0.0109577425
1256	0.01095686358
1257	0.01095396575
1258	0.01095234449
1259	0.01094968672
1260	0.01094819054
1261	0.01094637836
1262	0.01094567027
1263	0.0109434896
1264	0.01094118983
1265	0.01093982263
1266	0.01093939879
1267	0.01093783314
1268	0.01093681444
1269	0.01093428431
1270	0.01093280554
1271	0.01093216345
1272	0.01093090812
1273	0.01092972615
1274	0.01092880843
1275	0.01092699208
1276	0.01092525109
1277	0.01092232739
1278	0.01092109039
1279	0.01092043754
1280	0.01091829124
1281	0.01091809997
1282	0.01091514362
1283	0.01091430034
1284	0.0109114092
1285	0.01090737617
1286	0.01090448544
1287	0.01090280928
1288	0.01090001874
1289	0.01089440148
1290	0.01089250178
1291	0.01089056422
1292	0.01088980519
1293	0.01088779637
1294	0.01088662154
1295	0.01088405939
1296	0.0108812061
1297	0.01087876561
1298	0.01087499581
1299	0.01086976315
1300	0.01086477475
1301	0.01086336269
1302	0.01086178862
1303	0.01085751131
1304	0.01085616109
1305	0.01085504402
1306	0.01085400589
1307	0.0108515821
1308	0.01085007034
1309	0.01084838077
1310	0.01084695854
1311	0.01084554168
1312	0.01084401156
1313	0.01084265011
1314	0.01084076373
1315	0.01083922122
1316	0.01083801746
1317	0.01083430344
1318	0.01083217792
1319	0.01083157186
1320	0.01083001346
1321	0.01082584155
1322	0.01082532738
1323	0.01082296725
1324	0.01082096893
1325	0.01081641658
1326	0.01081495373
1327	0.01081061275
1328	0.01080949137
1329	0.01080896378
1330	0.01080693316
1331	0.01080336895
1332	0.01080305457
1333	0.01080093196
1334	0.01080046453
1335	0.01079969793
1336	0.01079884721
1337	0.010797366
1338	0.0107963971
1339	0.0107946298
1340	0.01079345721
1341	0.01079126142
1342	0.01079113303
1343	0.01078903561
1344	0.01078674815
1345	0.01078572739
1346	0.01078470836
1347	0.01078347852
1348	0.01078262786
1349	0.01078215001
1350	0.01078071369
1351	0.01077929503
1352	0.01077832303
1353	0.01077678382
1354	0.01077565314
1355	0.01077376238
1356	0.01076987601
1357	0.01076798728
1358	0.01076666851
1359	0.01076535325
1360	0.01076464496
1361	0.01076304832
1362	0.01076078888
1363	0.01075880302
1364	0.01075665215
1365	0.01075559648
1366	0.01075509401
1367	0.01075367504
1368	0.01075135822
1369	0.01074816982
1370	0.01074723803
1371	0.01074535659
1372	0.01074463734
1373	0.01074370241
1374	0.01074202274
1375	0.01073829664
1376	0.01073648109
1377	0.01073275538
1378	0.01073198181
1379	0.01073146363
1380	0.01073069478
1381	0.01073050162
1382	0.01072888899
1383	0.01072776062
1384	0.01072615652
1385	0.01072480412
1386	0.01072379405
1387	0.01072190276
1388	0.01071904739
1389	0.01071751635
1390	0.01071722746
1391	0.0107156293
1392	0.01071524681
1393	0.01071206479
1394	0.01071026119
1395	0.01070910513
1396	0.0107070236
1397	0.01070518653
1398	0.01070415187
1399	0.0107029268
1400	0.01070140072
1401	0.01069880987
1402	0.01069847803
1403	0.01069637795
1404	0.01069476723
1405	0.01069390208
1406	0.01069341334
1407	0.01069273118
1408	0.0106924233
1409	0.010691003
1410	0.01068961237
1411	0.01068913119
1412	0.01068770621
1413	0.01068613292
1414	0.01068521292
1415	0.010684428
1416	0.01068172343
1417	0.01067999023
1418	0.01067952724
1419	0.01067850603
1420	0.01067609002
1421	0.01067372106
1422	0.0106693906
1423	0.01066485848
1424	0.01066012891
1425	0.01065751075
1426	0.01065325808
1427	0.01064989244
1428	0.01064904943
1429	0.01064841024
1430	0.01064656121
1431	0.01064465643
1432	0.01064176572
1433	0.01063838341
1434	0.01063436502
1435	0.01063212092
1436	0.01062996277
1437	0.01062876814
1438	0.01062758953
1439	0.01062597507
1440	0.01062512557
1441	0.01062232053
1442	0.01062073159
1443	0.01062002081
1444	0.01061926715
1445	0.01061882893
1446	0.01061484074
1447	0.01061309544
1448	0.01061054836
1449	0.01060973155
1450	0.01060706537
1451	0.01060652045
1452	0.0106055366
1453	0.01060326241
1454	0.0106003854
1455	0.0105989614
1456	0.01059825031
1457	0.01059743131
1458	0.01059343552
1459	0.01059171757
1460	0.01059095773
1461	0.010589852
1462	0.01058648571
1463	0.01058597018
1464	0.01058516966
1465	0.01058495918
1466	0.01058180402
1467	0.01058039822
1468	0.01057864634
1469	0.01057701103
1470	0.01057493486
1471	0.01057089449
1472	0.01056931895
1473	0.01056831201
1474	0.01056728969
1475	0.01056490948
1476	0.01056345034
1477	0.01056014461
1478	0.0105563969
1479	0.0105556826
1480	0.01055538605
1481	0.01055403621
1482	0.0105528935
1483	0.01055071227
1484	0.01055030735
1485	0.01054958619
1486	0.01054806878
1487	0.01054794635
1488	0.01054706591
1489	0.01054541199
1490	0.01054450331
1491	0.010541676
1492	0.01054013802
1493	0.01053960365
1494	0.01053720988
1495	0.0105347394
1496	0.01053250045
1497	0.01053201027
1498	0.01053181667
